Date,Open,High,Low,Close,Adj Close,Volume
2016-10-24,142.919998,143.539993,140.639999,141.100006,133.718399,1012800
2016-10-25,140.429993,144.259995,140.089996,143.809998,136.286560,1117800
2016-10-26,143.520004,144.660004,142.690002,143.960007,136.428741,871500
2016-10-27,143.440002,144.539993,138.979996,139.220001,131.936707,1362900
2016-10-28,138.449997,141.410004,138.190002,140.199997,132.865448,1014700
2016-10-31,140.330002,140.820007,138.830002,140.080002,132.751724,1277400
2016-11-01,139.880005,140.919998,138.539993,139.789993,132.476898,802100
2016-11-02,139.660004,140.000000,137.119995,138.139999,130.913239,731700
2016-11-03,138.800003,140.289993,138.229996,138.850006,131.586090,1020000
2016-11-04,138.850006,140.000000,135.759995,136.190002,129.065231,1095300
2016-11-07,137.539993,137.830002,136.220001,137.539993,130.344589,859300
2016-11-08,137.449997,139.000000,136.100006,137.669998,130.467819,921000
2016-11-09,134.789993,140.539993,134.080002,140.330002,132.988678,1349500
2016-11-10,140.850006,146.449997,140.850006,145.820007,138.191437,2272000
2016-11-11,145.110001,147.229996,143.630005,145.020004,137.433273,1740100
2016-11-14,145.279999,147.000000,142.199997,142.899994,135.424210,3409800
2016-11-15,164.000000,166.899994,161.529999,164.330002,155.733093,7352900
2016-11-16,163.210007,163.740005,160.949997,162.979996,154.453735,1880500
2016-11-17,163.440002,166.970001,162.339996,166.320007,157.618988,1496400
2016-11-18,166.119995,166.729996,162.229996,162.570007,154.065170,1226600
2016-11-21,162.750000,167.389999,162.000000,166.899994,158.168655,764100
2016-11-22,167.630005,170.979996,167.070007,170.289993,161.381271,1387900
2016-11-23,170.259995,171.509995,168.649994,171.039993,162.092087,982000
2016-11-25,171.690002,172.020004,170.130005,170.860001,161.921463,405600
2016-11-28,171.149994,174.309998,170.550003,170.770004,161.836151,1023100
2016-11-29,172.339996,173.490005,169.699997,169.800003,160.916962,639600
2016-11-30,169.479996,170.669998,168.410004,169.720001,160.841141,827500
2016-12-01,169.179993,171.570007,167.320007,170.759995,161.826736,858700
2016-12-02,170.460007,171.979996,169.880005,170.139999,161.239136,487000
2016-12-05,171.440002,171.960007,169.960007,170.529999,161.608734,740300
2016-12-06,170.179993,173.759995,169.850006,173.309998,164.243317,753400
2016-12-07,172.380005,177.000000,172.380005,176.779999,167.531769,774500
2016-12-08,176.410004,177.830002,175.179993,176.520004,167.285370,796800
2016-12-09,176.050003,177.320007,173.960007,175.580002,166.394516,521500
2016-12-12,174.210007,175.649994,171.759995,173.000000,163.949493,1088800
2016-12-13,173.259995,174.949997,171.149994,171.869995,162.878632,1015200
2016-12-14,173.029999,174.289993,169.889999,171.509995,162.537460,1458000
2016-12-15,171.619995,173.449997,171.009995,172.919998,163.873718,662900
2016-12-16,173.360001,173.990005,171.169998,171.910004,162.916565,891700
2016-12-19,171.610001,175.550003,171.610001,173.820007,164.726624,548400
2016-12-20,173.820007,176.330002,172.220001,175.630005,166.441940,1246000
2016-12-21,174.759995,175.470001,173.309998,173.509995,164.489044,454700
2016-12-22,172.699997,173.410004,169.690002,170.389999,161.531235,946100
2016-12-23,170.690002,172.080002,170.000000,170.889999,162.005264,334200
2016-12-27,170.720001,172.750000,170.720001,171.839996,162.905884,508700
2016-12-28,172.009995,172.929993,170.350006,170.419998,161.559631,360300
2016-12-29,170.080002,171.080002,169.460007,170.279999,161.426987,431400
2016-12-30,171.320007,172.000000,168.600006,169.119995,160.327301,513000
2017-01-03,170.779999,171.360001,169.309998,170.600006,161.730347,691300
2017-01-04,170.369995,173.169998,170.369995,172.000000,163.057587,641700
2017-01-05,170.869995,173.059998,170.229996,171.880005,162.943802,861000
2017-01-06,171.320007,171.990005,169.300003,169.630005,160.810806,828000
2017-01-09,170.059998,170.279999,168.320007,169.529999,160.715942,560100
2017-01-10,168.699997,171.919998,168.630005,169.919998,161.085693,621200
2017-01-11,173.509995,174.990005,170.919998,173.429993,164.413177,889000
2017-01-12,172.419998,174.610001,172.000000,174.470001,165.399109,747400
2017-01-13,174.419998,175.860001,173.520004,174.789993,165.702499,1196200
2017-01-17,174.339996,177.500000,172.940002,173.000000,164.005524,1048900
2017-01-18,173.009995,174.179993,171.759995,173.979996,164.934601,791400
2017-01-19,174.210007,174.820007,171.220001,171.720001,162.792099,606300
2017-01-20,172.240005,172.910004,170.410004,171.500000,162.583557,731300
2017-01-23,167.080002,168.630005,164.270004,167.779999,159.056961,1416800
2017-01-24,168.800003,170.979996,167.779999,168.289993,159.540421,882400
2017-01-25,169.399994,170.309998,167.000000,167.500000,158.791489,969100
2017-01-26,167.750000,169.419998,165.339996,165.500000,156.895493,1301600
2017-01-27,166.149994,166.279999,163.940002,164.369995,155.824219,768500
2017-01-30,165.350006,165.350006,162.889999,164.630005,156.070709,727000
2017-01-31,162.399994,164.679993,162.270004,164.240005,155.700974,1056000
2017-02-01,164.020004,164.889999,159.699997,160.589996,152.240753,1594900
2017-02-02,160.089996,163.050003,160.000000,162.339996,153.899796,1485400
2017-02-03,162.979996,163.699997,161.919998,162.750000,154.288483,850400
2017-02-06,161.729996,163.029999,159.929993,160.270004,151.937378,944700
2017-02-07,161.210007,162.059998,157.779999,159.179993,150.904053,1191300
2017-02-08,158.289993,163.649994,158.259995,162.729996,154.269531,1921800
2017-02-09,162.259995,165.169998,161.309998,164.830002,156.260345,1102000
2017-02-10,165.229996,165.869995,163.190002,164.050003,155.520889,734900
2017-02-13,165.000000,165.000000,162.149994,162.389999,153.947189,986200
2017-02-14,162.389999,164.789993,161.850006,164.369995,155.824219,935300
2017-02-15,163.289993,165.300003,163.009995,163.880005,155.359726,694700
2017-02-16,164.210007,164.460007,160.320007,160.990005,152.619980,1357800
2017-02-17,160.610001,161.880005,159.750000,161.580002,153.179291,1561300
2017-02-21,164.500000,169.550003,160.690002,161.149994,152.771652,3286400
2017-02-22,160.740005,161.990005,155.270004,159.679993,151.378098,3442900
2017-02-23,159.410004,159.660004,156.660004,157.720001,149.519974,1395800
2017-02-24,156.460007,158.229996,155.449997,157.330002,149.150269,1599600
2017-02-27,156.850006,157.389999,155.360001,156.940002,148.780563,1443300
2017-02-28,155.639999,158.690002,155.179993,156.610001,148.467682,1087300
2017-03-01,158.589996,158.589996,155.639999,156.679993,148.534058,1037800
2017-03-02,156.679993,158.089996,156.449997,157.360001,149.178665,1158100
2017-03-03,157.300003,158.139999,154.300003,155.350006,147.273209,1252000
2017-03-06,155.350006,156.100006,154.190002,154.250000,146.230408,1057600
2017-03-07,154.259995,154.800003,151.619995,151.990005,144.087891,1102700
2017-03-08,153.509995,155.740005,152.820007,155.210007,147.140457,1415600
2017-03-09,154.970001,155.479996,154.210007,155.149994,147.083588,1024600
2017-03-10,155.520004,155.809998,153.389999,153.970001,145.964966,1064500
2017-03-13,152.759995,154.960007,151.990005,154.350006,146.325211,978900
2017-03-14,154.300003,154.639999,152.899994,153.710007,145.718491,896600
2017-03-15,153.580002,153.600006,151.149994,152.919998,144.969528,1593700
2017-03-16,152.740005,153.770004,151.830002,153.410004,145.434052,583400
2017-03-17,152.419998,153.250000,150.899994,152.399994,144.476608,1134600
2017-03-20,152.949997,154.229996,151.860001,152.440002,144.514496,1051400
2017-03-21,152.539993,152.830002,150.639999,151.220001,143.357925,1061900
2017-03-22,151.600006,152.059998,150.460007,151.270004,143.462234,661400
2017-03-23,151.300003,152.380005,150.119995,150.779999,142.997528,653100
2017-03-24,150.779999,151.000000,149.350006,149.729996,142.001724,615600
2017-03-27,148.500000,148.770004,146.179993,147.800003,140.171326,769900
2017-03-28,147.190002,148.880005,146.360001,148.360001,140.702454,1118600
2017-03-29,148.610001,150.070007,147.610001,149.669998,141.944824,738800
2017-03-30,149.240005,149.639999,148.350006,148.669998,140.996429,699600
2017-03-31,148.259995,149.399994,147.380005,148.259995,140.607574,981800
2017-04-03,148.399994,149.199997,143.559998,145.500000,137.990051,2029800
2017-04-04,144.929993,145.220001,142.669998,143.039993,135.657013,1072000
2017-04-05,143.759995,144.690002,142.539993,142.740005,135.372559,741500
2017-04-06,143.750000,144.649994,142.360001,142.559998,135.201813,765100
2017-04-07,142.509995,143.539993,141.929993,142.050003,134.718140,928100
2017-04-10,141.880005,143.759995,141.869995,142.839996,135.467346,739400
2017-04-11,142.490005,143.919998,141.490005,143.460007,136.055374,763700
2017-04-12,142.910004,142.910004,141.070007,141.740005,134.424149,596100
2017-04-13,141.919998,142.839996,140.889999,140.889999,133.618011,476100
2017-04-17,141.259995,141.479996,140.149994,140.839996,133.570587,645900
2017-04-18,140.330002,141.600006,140.330002,140.910004,133.636963,646400
2017-04-19,141.529999,144.770004,141.529999,142.419998,135.069046,1230100
2017-04-20,143.559998,146.820007,143.089996,146.559998,138.995316,1278900
2017-04-21,146.470001,147.020004,145.029999,146.839996,139.260895,1021600
2017-04-24,147.880005,148.350006,145.919998,147.100006,139.507492,905200
2017-04-25,147.000000,147.000000,144.199997,145.669998,138.151337,1030400
2017-04-26,146.289993,146.910004,145.399994,145.779999,138.255600,1112900
2017-04-27,145.750000,148.279999,140.960007,143.190002,135.799286,2079700
2017-04-28,142.970001,142.970001,140.119995,142.139999,134.803513,1458400
2017-05-01,143.149994,143.149994,140.360001,140.529999,133.276627,922500
2017-05-02,140.440002,142.669998,139.869995,142.550003,135.192307,806400
2017-05-03,142.490005,143.429993,141.960007,142.820007,135.448395,545300
2017-05-04,142.710007,144.949997,142.710007,144.809998,137.335678,595900
2017-05-05,144.979996,145.020004,143.600006,144.979996,137.496902,617500
2017-05-08,145.169998,147.059998,144.759995,146.970001,139.384171,838200
2017-05-09,146.809998,147.110001,144.789993,146.119995,138.578049,807800
2017-05-10,145.830002,146.259995,145.149994,146.160004,138.615997,383800
2017-05-11,145.490005,146.169998,143.029999,145.949997,138.416840,773000
2017-05-12,145.759995,145.759995,144.389999,145.020004,137.534851,593200
2017-05-15,144.660004,147.149994,144.490005,145.850006,138.321991,1097700
2017-05-16,146.649994,146.649994,142.110001,145.250000,137.752960,2319800
2017-05-17,145.250000,145.250000,142.889999,144.559998,137.098557,1205600
2017-05-18,144.729996,149.160004,144.520004,148.509995,140.844666,1581100
2017-05-19,148.850006,151.720001,147.910004,151.470001,143.651901,1617200
2017-05-22,150.899994,151.350006,147.199997,147.369995,139.763565,1921500
2017-05-23,139.149994,143.830002,139.139999,140.660004,133.399887,3897500
2017-05-24,131.649994,135.899994,131.300003,133.020004,126.154205,5963900
2017-05-25,133.000000,134.070007,129.399994,131.970001,125.158394,3933600
2017-05-26,131.839996,135.699997,131.440002,134.160004,127.235367,2250300
2017-05-30,134.649994,135.210007,132.770004,132.990005,126.125771,1543800
2017-05-31,134.139999,135.399994,131.619995,133.630005,126.732735,2118500
2017-06-01,134.100006,137.100006,133.750000,137.100006,130.023605,1313300
2017-06-02,136.979996,138.229996,136.130005,137.800003,130.687515,1209200
2017-06-05,137.000000,137.000000,134.729996,135.570007,128.572662,1406800
2017-06-06,134.990005,134.990005,129.949997,131.300003,124.523003,2213000
2017-06-07,132.089996,133.940002,130.369995,130.619995,123.878090,996300
2017-06-08,130.619995,131.380005,125.820000,125.919998,119.420692,2226100
2017-06-09,125.940002,128.630005,123.489998,128.360001,121.734749,1679200
2017-06-12,128.110001,130.949997,127.629997,130.949997,124.191071,1466200
2017-06-13,130.949997,131.669998,128.630005,131.630005,124.835976,896100
2017-06-14,131.929993,131.929993,130.130005,130.589996,123.849625,880900
2017-06-15,130.529999,131.809998,129.100006,131.149994,124.380760,1220600
2017-06-16,130.470001,130.919998,127.639999,130.160004,123.441833,1725200
2017-06-19,130.300003,131.070007,128.580002,129.600006,122.910736,1069500
2017-06-20,128.279999,128.350006,123.570000,123.580002,117.201454,2233700
2017-06-21,124.260002,124.260002,118.260002,120.110001,113.965904,2492900
2017-06-22,120.209999,122.519997,119.830002,120.699997,114.525711,2118400
2017-06-23,120.750000,121.430000,118.750000,119.739998,113.614830,2289600
2017-06-26,120.059998,124.620003,120.059998,121.790001,115.559952,1544400
